Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
The Poseidon Adventure,1972,Ronald Neame,"['Gene Hackman', 'Ernest Borgnine', 'Red Buttons', 'Carol Lynley', 'Roddy McDowall', 'Stella Stevens', 'Shelley Winters', 'Jack Albertson', 'Leslie Nielsen', 'Pamela Sue Martin', 'Eric Shea', 'Fred Sadoff', 'Roseann Williams', ""Arthur O'Connell"", 'Sheila Allen', 'Jan Arvan', 'Byron Webster', 'John Crawford', 'Bob Hastings', 'Erik L. Nelson', 'Charles Bateman', 'Ruth Foster', 'Maurice Marsac', 'Ernie F. Orsatti', 'Paul Stader']",3.5,3.5,"['Thriller', 'Drama', 'Adventure']",117,['USA'],English,['English'],"When their ocean liner capsizes, a group of passengers struggle to survive and escape.","['Kent Productions', '20th Century Fox']",36683,13345,7086,92,37,124,138,884,1579,5950,6194,5314,1083,1199,22502,https://letterboxd.com/film/the-poseidon-adventure/,https://letterboxd.com//fumilayo/films/page/13/
A Cop,1972,Jean-Pierre Melville,"['Alain Delon', 'Richard Crenna', 'Catherine Deneuve', 'Riccardo Cucciolla', 'Michael Conrad', 'Paul Crauchet', 'Simone Valère', 'André Pousse', 'Jean Desailly', 'Valérie Wilson', 'Henri Marteau', 'Catherine Rethi', 'Louis Grandidier', 'Philippe Gasté', 'Dominique Zentar', 'Jako Mica', 'Jo Tafanelli', 'Stan Dylik', 'Georges Florian', 'Léon Minisini', 'Roger Fradet', 'Jacques Galland', 'Jean-Pierre Posier', 'Jacques Leroy', 'Michel Fretault', 'Gene Moyle', 'Nicole Témime', 'Pierre Vaudier']",3.57,3.5,"['Crime', 'Thriller']",100,"['France', 'Italy']",French,['French'],"A Parisian police chief has an affair, but unbeknownst to him, the boyfriend of the woman he’s having an affair with is a bank robber planning a heist.","['Oceania Film', 'Euro International Films', 'Les Films Corona']",21522,8140,4539,23,22,88,95,481,984,3651,4540,3829,704,538,14932,https://letterboxd.com/film/a-cop-1972/,https://letterboxd.com//fumilayo/films/page/13/
The Godfather,1972,Francis Ford Coppola,"['Marlon Brando', 'Al Pacino', 'James Caan', 'Robert Duvall', 'Richard S. Castellano', 'Diane Keaton', 'Talia Shire', 'Gianni Russo', 'Sterling Hayden', 'John Marley', 'Richard Conte', 'Al Lettieri', 'Abe Vigoda', 'John Cazale', 'Rudy Bond', 'Al Martino', 'Morgana King', 'Lenny Montana', 'John Martino', 'Salvatore Corsitto', 'Richard Bright', 'Alex Rocco', 'Tony Giorgio', 'Vito Scotti', 'Tere Livrano', 'Victor Rendina', 'Jeannie Linero', 'Julie Gregg', 'Ardell Sheridan', 'Simonetta Stefanelli', 'Angelo Infanti', 'Corrado Gaipa', 'Franco Citti', 'Saro Urzì', 'Roman Coppola', 'Sofia Coppola', 'Don Costello', 'Italia Coppola', 'Gray Frederickson', 'Ron Gilbert', 'Sonny Grosso', 'Louis Guss', 'Randy Jurgensen', 'Tony King', 'Tony Lip', 'Joe Lo Grippo', 'Lou Martini Jr.', 'Raymond Martino', 'Joseph Medaglia', 'Carol Morley', 'Rick Petrucelli', 'Sal Richards', 'Tom Rosqui', 'Frank Sivero', 'Filomena Spagnuolo', 'Joe Spinell', 'Gabriele Torrei', 'Nick Vallelonga', 'Conrad Yama']",4.55,nan,"['Crime', 'Drama']",175,['USA'],English,"['English', 'Latin', 'Italian']","Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.","['Paramount Pictures', 'Alfran Productions']",2352911,382230,938256,74000,4010,6141,2457,14349,10301,65256,65928,292064,245773,852774,1559053,https://letterboxd.com/film/the-godfather/,https://letterboxd.com//fumilayo/films/page/13/
"What's Up, Doc?",1972,Peter Bogdanovich,"['Barbra Streisand', ""Ryan O'Neal"", 'Madeline Kahn', 'Kenneth Mars', 'Austin Pendleton', 'Michael Murphy', 'Philip Roth', 'Sorrell Booke', 'Stefan Gierasch', 'Mabel Albertson', 'Liam Dunn', 'John Hillerman', 'George Morfogen', 'Graham Jarvis', 'Randy Quaid', 'M. Emmet Walsh', ""Kevin O'Neal"", 'Eleanor Zee', 'Paul Condylis', 'Fred Scheiwiller', 'Carl Saxe', 'Jack Perkins', 'Paul B. Kipilman', 'Gil Perkins', 'Christa Lang', 'Stan Ross', 'Peter Eastman', 'Eric Brotherson', 'Elaine Partnow', 'George Burrafato', 'Jerry Summers', 'Mark Thompson', 'Don Bexley', 'Leonard Lookabaugh', 'Candace Brownell', 'Sean Morgan', ""Patricia O'Neal"", 'Joe Alfasa', 'Chuck Holison', 'Cosmo Sardo', 'Sylvester Stallone']",4.08,3.0,"['Romance', 'Comedy']",94,['USA'],English,['English'],The accidental mix-up of four identical plaid overnight bags leads to a series of increasingly wild and wacky situations.,"['Saticoy Productions', 'Warner Bros. Pictures']",65490,29128,25970,1500,56,184,162,766,1065,3978,6489,13916,8801,10785,46202,https://letterboxd.com/film/whats-up-doc-1972/,https://letterboxd.com//fumilayo/films/page/13/
Cabaret,1972,Bob Fosse,"['Liza Minnelli', 'Michael York', 'Helmut Griem', 'Joel Grey', 'Fritz Wepper', 'Marisa Berenson', 'Elisabeth Neumann-Viertel', 'Helen Vita', 'Sigrid von Richthofen', 'Gerd Vespermann', 'Ralf Wolter', 'Georg Hartmann', 'Ricky Renée', 'Estrongo Nachama', 'Kathryn Doby', 'Inge Jaeger', 'Angelika Koch', 'Helen Velkovorska', 'Gitta Schmidt', 'Louise Quick', 'Pierre Franckh', 'Ellen Umlauf', 'Oliver Collignon', 'Mark Lambert']",4.12,4.5,"['Romance', 'Drama', 'Music']",124,"['Germany', 'USA']",English,"['English', 'French', 'German', 'Hebrew (modern)']","Inside the Kit Kat Club of 1931 Berlin, starry-eyed singer Sally Bowles and an impish emcee sound the clarion call to decadent fun, while outside a certain political party grows into a brutal force.","['Allied Artists Pictures', 'ABC Pictures', 'Bavaria Film']",148004,66650,48942,3300,110,322,315,1572,2030,8513,12656,29743,16536,22649,94446,https://letterboxd.com/film/cabaret/,https://letterboxd.com//fumilayo/films/page/13/
The Hot Rock,1972,Peter Yates,"['Robert Redford', 'George Segal', 'Ron Leibman', 'Paul Sand', 'Moses Gunn', 'William Redfield', 'Topo Swope', 'Charlotte Rae', 'Graham Jarvis', 'Christopher Guest', 'Zero Mostel', 'Harry Bellaver', 'Seth Allen', 'Robert Levine', 'Gilbert Lewis', 'Ed Bernard']",3.62,4.0,"['Comedy', 'Crime']",101,['USA'],English,['English'],Dortmunder and his pals plan to steal a huge diamond from a museum. But this turns out to be only the first time they have to steal it...,"['Landers-Roberts Productions', '20th Century Fox']",11135,6507,3189,23,4,20,35,148,381,1609,2319,2407,684,320,7927,https://letterboxd.com/film/the-hot-rock/,https://letterboxd.com//fumilayo/films/page/13/
Dirty Harry,1971,Don Siegel,"['Clint Eastwood', 'Harry Guardino', 'Reni Santoni', 'John Vernon', 'Andrew Robinson', 'John Larch', 'John Mitchum', 'Mae Mercer', 'Lyn Edgington', 'Ruth Kobart', 'Woodrow Parfrey', 'Josef Sommer', 'William Paterson', 'James Nolan', 'Maurice Argent', 'Jo De Winter', 'Craig Kelly', 'Albert Popwell', 'Joy Carlin', 'Bill Couch', 'Diana Davidson', 'Vince Deadrick Sr.', 'Chuck Dorsett', 'Al Dunlap', 'Larry Duran', 'George Fargo', 'Lois Foraker', 'Max Gail', 'John Garber', 'Christopher Pray', 'Eddie Garrett', 'James W. Gavin', 'David Gilliam', 'Don Haggerty', 'Scott Hale', 'Kate Harper', 'Bob Harris', 'Chuck Hicks', 'Raymond Johnson', 'Richard Lawson', 'Laurie Mock', 'Ann Noland', ""Kathleen O'Malley"", 'Angela Paton', 'Victor Paul', 'Debralee Scott', 'Don Siegel', 'Kristoffer Tabori', 'Tony Dario', 'Marc Hertsens', 'Gordon Chapli', 'Janet Wisely', 'Pamela Tanimura', 'Richard Samuelson', 'Derek Jue', 'Sean Maley', 'Diane Darnell', 'Diana Davidson', 'Lolita Rios', 'Stephen Zacks', ""Jauna D'Amico"", 'Charles Washburn', 'John Allen Vick', ""Boyd 'Red' Morgan"", 'Dean Webber']",3.82,nan,"['Thriller', 'Action', 'Crime']",102,['USA'],English,"['English', 'Spanish']","When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath.","['Warner Bros. Pictures', 'Malpaso Productions']",201602,47724,47254,500,170,476,536,2655,4342,19131,29265,44250,12966,11329,125120,https://letterboxd.com/film/dirty-harry/,https://letterboxd.com//fumilayo/films/page/13/
Harold and Maude,1971,Hal Ashby,"['Ruth Gordon', 'Bud Cort', 'Vivian Pickles', 'Cyril Cusack', 'Charles Tyner', 'Ellen Geer', 'Eric Christmas', 'G. Wood', 'Judy Engles', 'Shari Summers', 'Tom Skerritt', 'Susan Madigan', 'Ray K. Goman', 'Gordon Devol', 'Harvey Brumfield', 'Henry Dieckoff', 'Philip Schultz', 'Sonia Sorel', 'Margot Jones', 'Barry Higgins', 'Hal Ashby']",4.11,nan,"['Drama', 'Comedy', 'Romance']",91,['USA'],English,['English'],The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.,['Paramount Pictures'],172751,64626,59721,6000,279,608,522,2165,2691,9571,14477,33095,17610,27193,108211,https://letterboxd.com/film/harold-and-maude/,https://letterboxd.com//fumilayo/films/page/13/
A Clockwork Orange,1971,Stanley Kubrick,"['Malcolm McDowell', 'Patrick Magee', 'Carl Duering', 'Michael Bates', 'Warren Clarke', 'James Marcus', 'Michael Tarn', 'Miriam Karlin', 'Adrienne Corri', 'Sheila Raynor', 'Philip Stone', 'Aubrey Morris', 'Clive Francis', 'John Clive', 'Paul Farrell', 'Michael Gover', 'Godfrey Quigley', 'Madge Ryan', 'Anthony Sharp', 'Pauline Taylor', 'Margaret Tyzack', 'Steven Berkoff', 'Lindsay Campbell', 'David Prowse', 'Barrie Cookson', 'Jan Adair', 'Gaye Brown', 'Peter Burton', 'John J. Carney', 'Alec Wallis', 'John Savident', 'Vivienne Chandler', 'Richard Connaught', 'Prudence Drage', 'Carol Drinkwater', 'Lee Fox', 'Cheryl Grunwald', 'Gillian Hills', 'Craig Hunter', 'Shirley Jaffe', 'Virginia Wetherell', 'Neil Wilson', 'Katya Wyeth', 'Jack Arrow', 'Shane Shelton', 'Norman Gay', 'Katharina Kubrick']",4.12,nan,"['Science Fiction', 'Crime']",137,['UK'],English,['English'],"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?","['Warner Bros. Pictures', 'Hawk Films', 'Stanley Kubrick Productions', 'Polaris Productions Limited']",1515912,270227,497754,35000,6034,10509,4914,22950,19213,85895,97115,274477,159604,283801,964512,https://letterboxd.com/film/a-clockwork-orange/,https://letterboxd.com//fumilayo/films/page/13/
Gumshoe,1971,Stephen Frears,"['Albert Finney', 'Billie Whitelaw', 'Frank Finlay', 'Janice Rule', 'Carolyn Seymour', 'Fulton Mackay', 'Oscar James', 'Bill Dean', 'Wendy Richard', 'Maureen Lipman', 'Neville Smith', 'George Innes', 'George Silver', 'Bert King', 'Tom Kempinski', 'Joe Kenyon', 'Ken Jones', 'Christopher Cunningham', 'Harry Hutchinson', 'Ernie Mack']",3.27,2.5,"['Drama', 'Comedy', 'Crime']",88,['UK'],English,['English'],A would be private eye gets mixed up in a smuggling case.,"['Memorial Enterprises', 'Columbia Pictures']",1575,1478,289,0,3,15,18,80,126,356,270,181,28,25,1102,https://letterboxd.com/film/gumshoe/,https://letterboxd.com//fumilayo/films/page/13/
The French Connection,1971,William Friedkin,"['Gene Hackman', 'Fernando Rey', 'Roy Scheider', 'Tony Lo Bianco', 'Marcel Bozzuffi', 'Frédéric de Pasquale', 'Bill Hickman', 'Ann Rebbot', 'Harold Gary', 'Arlene Farber', 'Eddie Egan', 'André Ernotte', 'Sonny Grosso', 'Benny Marino', 'Patrick McDermott', 'Alan Weeks', 'Al Fann', 'Irving Abrahams', 'Randy Jurgensen', 'William Coke', 'Charles McGregor']",4.0,nan,"['Crime', 'Action', 'Thriller']",104,['USA'],English,"['English', 'French']",Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,"[""D'Antoni Productions"", 'Schine-Moore Productions', '20th Century Fox']",200095,76395,53020,603,156,470,486,2392,3520,14563,25376,50068,21672,17924,136627,https://letterboxd.com/film/the-french-connection/,https://letterboxd.com//fumilayo/films/page/13/
The Widow Couderc,1971,Pierre Granier-Deferre,"['Simone Signoret', 'Alain Delon', 'Ottavia Piccolo', 'Jean Tissier', 'Monique Chaumette', 'Boby Lapointe', 'Pierre Collet', 'Jean-Pierre Castaldi', 'Robert Favart', 'André Rouyer', 'François Valorbe']",3.39,nan,"['Action', 'Drama', 'Romance']",92,['France'],French,['French'],The relationship between a middle-aged French widow and a young drifter takes a turn when her young niece pays a visit.,"['Lira Films', 'Pegaso Cinematografica']",1987,762,335,0,4,7,8,66,123,416,410,259,37,30,1360,https://letterboxd.com/film/the-widow-couderc/,https://letterboxd.com//fumilayo/films/page/13/
Willy Wonka & the Chocolate Factory,1971,Mel Stuart,"['Gene Wilder', 'Peter Ostrum', 'Jack Albertson', 'Paris Themmen', 'Nora Denney', 'Julie Dawn Cole', 'Roy Kinnear', 'Denise Nickerson', 'Leonard Stone', 'Michael Bollner', 'Ursula Reit', 'Diana Sowle', 'Aubrey Woods', 'David Battley', 'Günter Meisner', 'Peter Capell', 'Werner Heyking', 'Peter Stuart', 'Franziska Liebing', 'Ernst Ziegler', 'Dora Altmann', 'Pat Coombs', 'Michael Goodliffe', 'Kurt Großkurth', 'Stephen Dunne', 'Bob Roe', 'Madeline Stuart', 'Gloria Manon', 'Walker Edmiston', 'Victor Beaumont', 'Tim Brooke-Taylor', 'Jack Latham', 'Michael Gahr', 'Shin Hamano', 'Ed Peck', 'Frank Delfino', 'Rudy Borgstaller', 'Malcolm Dixon', 'George Claydon', 'Rusty Goffe', 'Ismed Hassan', 'Norman McGlen', 'Angelo Muscat', 'Pepi Poupee', 'Marcus Powell', 'Albert Wilkinson']",3.81,nan,"['Comedy', 'Family', 'Fantasy']",99,['USA'],English,"['English', 'French', 'Italian', 'German']","When eccentric candy man Willy Wonka promises a lifetime supply of sweets and a tour of his chocolate factory to five lucky kids, penniless Charlie Bucket seeks the golden ticket that will make him a winner.",['Wolper Pictures'],874366,85696,189091,4200,997,2547,1800,11483,13214,65686,74036,134145,43827,66954,414689,https://letterboxd.com/film/willy-wonka-the-chocolate-factory/,https://letterboxd.com//fumilayo/films/page/13/
Klute,1971,Alan J. Pakula,"['Jane Fonda', 'Donald Sutherland', 'Charles Cioffi', 'Roy Scheider', 'Dorothy Tristan', 'Rita Gam', 'Nathan George', 'Vivian Nathan', 'Morris Strassberg', 'Barry Snider', 'Betty Murray', 'Jane White', 'Shirley Stoler', 'Robert Milli', 'Anthony Holland', 'Fred Burrell', 'Richard B. Shull', 'Mary Louise Wilson', 'Marc Malvin', 'Jean Stapleton', 'Jan Fielding', 'Antonia Rey', 'Robert Ronan', 'Richard Russell Ramos', 'Rosalind Cash', 'Sylvester Stallone', 'Jerome Collamore', 'Candy Darling', 'Kevin Dobson', 'Veronica Hamel', 'Richard Jordan', 'Tony Major', 'Harry Reems', 'Joe Silver', 'Ellen Stretton', 'Lee Wallace']",3.84,nan,"['Thriller', 'Mystery', 'Crime']",114,['USA'],English,['English'],A high-priced call girl is forced to depend on a reluctant private eye when she is stalked by a psychopath.,"['Gus Productions', 'Warner Bros. Pictures']",75621,36278,22332,459,47,144,217,1056,1706,7384,11881,18612,7081,4695,52823,https://letterboxd.com/film/klute/,https://letterboxd.com//fumilayo/films/page/13/
The Go-Between,1971,Joseph Losey,"['Julie Christie', 'Alan Bates', 'Edward Fox', 'Michael Redgrave', 'Dominic Guard', 'Margaret Leighton', 'Michael Gough', 'Richard Gibson', 'Simon Hume-Kendall', 'Roger Lloyd Pack', 'Amaryllis Garnett', 'Keith Buckley', 'John Rees', 'Gordon Richardson', 'Jim Broadbent', 'Joshua Losey', 'Arnold Schulkes', 'Carl Dane']",3.66,4.0,"['Drama', 'Romance']",116,['UK'],English,['English'],"British teenager Leo Colston spends a summer in the countryside, where he develops a crush on the beautiful young aristocrat Marian. Eager to impress her, Leo becomes the ""go-between"" for Marian, delivering secret romantic letters to Ted Burgess, a handsome neighboring farmer.",['EMI Films'],7988,7941,1562,25,5,25,37,196,316,1034,1322,1531,441,339,5246,https://letterboxd.com/film/the-go-between-1971/,https://letterboxd.com//fumilayo/films/page/13/
A New Leaf,1971,Elaine May,"['Walter Matthau', 'Elaine May', 'Jack Weston', 'George Rose', 'James Coco', 'Doris Roberts', 'Renée Taylor', 'William Redfield', 'Graham Jarvis', 'Jess Osuna', 'David Doyle', 'Fred Stewart', 'Mark Gordon', 'Rose Arrick', 'Conrad Bain', 'William Hickey', ""John O'Leary"", 'Ida Berlin', 'Mildred Clinton', 'Trent Gough', 'Carol Morley', 'Cindy Rubenfine', 'Ellen Stretton']",3.92,nan,"['Romance', 'Comedy']",102,['USA'],English,['English'],"After running out of funds, Henry Graham, a carefree playboy, plots to marry and murder wealthy botanist Henrietta Lowell. However, as he gets to know her, he discovers love and a new outlook on life that challenges his selfish motives.","['Elkins Entertainment', 'Aries Productions', 'Elkins Productions International Corporation', 'Paramount Pictures']",33095,18752,12568,373,9,71,69,337,581,2405,4523,8778,4177,2942,23892,https://letterboxd.com/film/a-new-leaf/,https://letterboxd.com//fumilayo/films/page/13/
The Aristocats,1970,Wolfgang Reitherman,"['Phil Harris', 'Eva Gabor', 'Sterling Holloway', 'Scatman Crothers', 'Paul Winchell', 'Lord Tim Hudson', 'Vito Scotti', 'Thurl Ravenscroft', 'Dean Clark', 'Liz English', 'Gary Dubin', 'Nancy Kulp', 'Pat Buttram', 'George Lindsey', 'Monica Evans', 'Carole Shelley', 'Charles Lane', 'Hermione Baddeley', 'Roddy Maude-Roxby', 'Bill Thompson', 'Ruth Buzzi', 'June Foray', 'Clarence Nash', 'Peter Renaday']",3.67,nan,"['Comedy', 'Animation', 'Family', 'Adventure']",78,['USA'],English,['English'],"When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue.",['Walt Disney Productions'],498068,59988,92583,2300,373,1512,1690,8912,12521,46331,39664,50783,12789,35833,210408,https://letterboxd.com/film/the-aristocats/,https://letterboxd.com//fumilayo/films/page/13/
Original Cast Album: Company,1970,D. A. Pennebaker,"['Stephen Sondheim', 'Hal Prince', 'Elaine Stritch', 'Dean Jones', 'Pamela Myers', 'Beth Howland', 'Barbara Barrie', 'Charles Braswell', 'Susan Browning', 'George Coe', 'John Cunningham', 'Steve Elmore', 'George Furth', 'Harold Hastings', 'Charles Kimbrough', 'Merle Louise', 'Donna McKechnie', 'Teri Ralston', 'Thomas Z. Shepard']",4.17,4.5,"['Documentary', 'Music']",53,['USA'],English,['English'],"In 1970, right after the triumphant premiere of Stephen Sondheim’s groundbreaking concept musical Company, the renowned composer and lyricist, his director Harold Prince, the show’s stars, and a large pit orchestra all went into a Manhattan recording studio as part of a time-honored Broadway tradition: the making of the original cast album. What ensued was a marathon session in which, with the pressures of posterity and the coolly exacting Sondheim’s perfectionism hanging over them, all involved pushed themselves to the limit.",['Docurama'],14966,7940,6414,65,3,9,15,40,79,464,1025,3500,1968,2766,9869,https://letterboxd.com/film/original-cast-album-company/,https://letterboxd.com//fumilayo/films/page/13/
Le Cercle Rouge,1970,Jean-Pierre Melville,"['Alain Delon', 'Bourvil', 'Gian Maria Volonté', 'Yves Montand', 'François Périer', 'Paul Crauchet', 'André Ekyan', 'Paul Amiot', 'Pierre Collet', 'Jean-Pierre Posier', 'Yves Arcanel', 'René Berthier', 'Anna Douking', 'Jean-Marc Boris', 'Robert Favart', 'Jean Franval', 'Jean Champion', 'Yvan Chiffre', 'Roger Fradet', 'Jean-Pierre Janic', 'Édouard Francomme', 'Jacques Galland', 'Jacques Léonard', 'Jacques Leroy', 'Jean Pignol', 'Robert Rondo', 'Stéphanie Fugain', 'Guy Henry']",4.2,4.0,"['Thriller', 'Crime']",140,"['France', 'Italy']",French,['French'],"When French criminal Corey gets released from prison, he resolves to never return. He is quickly pulled back into the underworld, however, after a chance encounter with escaped murderer Vogel. Along with former policeman and current alcoholic Jansen, they plot an intricate jewel heist. All the while, quirky Police Commissioner Mattei, who was the one to lose custody of Vogel, is determined to find him.","['Euro International Films', 'Les Films Corona', 'Selenia Cinematografica']",60741,31006,19883,593,29,100,106,388,679,3042,6010,15796,9715,7649,43514,https://letterboxd.com/film/le-cercle-rouge/,https://letterboxd.com//fumilayo/films/page/13/
Where’s Poppa?,1970,Carl Reiner,"['George Segal', 'Ruth Gordon', 'Ron Leibman', 'Trish Van Devere', 'Barnard Hughes', 'Vincent Gardenia', 'Rae Allen', 'Paul Sorvino', 'William LeMassena', 'Michael McGuire', 'Rob Reiner', 'Garrett Morris', 'Alice Drummond', 'Tom Atkins']",3.18,3.5,['Comedy'],82,['USA'],English,['English'],"When New York attorney Gordon Hocheiser meets Louise Callan, the girl of his dreams, he schemes to eliminate his aging, senile mother, even though he promised his late father that he'd always take care of her. He fears that his batty mom's eccentricities will shortly lead to Louise's departure.","[""The Where's Poppa Company""]",2755,3707,515,0,26,48,62,167,207,482,374,259,63,55,1743,https://letterboxd.com/film/wheres-poppa/,https://letterboxd.com//fumilayo/films/page/13/
M*A*S*H,1970,Robert Altman,"['Donald Sutherland', 'Elliott Gould', 'Tom Skerritt', 'Sally Kellerman', 'Robert Duvall', 'Roger Bowen', 'René Auberjonois', 'David Arkin', 'Jo Ann Pflug', 'Gary Burghoff', 'Fred Williamson', 'Michael Murphy', 'Indus Arthur', 'Ken Prymus', 'Bobby Troup', 'Kim Atwood', 'Timothy Brown', 'John Schuck', 'Dawne Damon', 'Carl Gottlieb', 'Tamara Wilcox-Smith', 'G. Wood', 'Bud Cort', 'Danny Goldman', 'Corey Fischer', 'Sylvester Stallone', 'Stephen Altman', 'Jerry Jones', 'James B. Douglas', 'Gerry Okuneff', 'Cathleen Cordell', 'Ben Davidson', 'Joe Amsler', 'Stanford Blum', 'Craig Chudy', 'Jack Concannon', 'Michael Consoldane', 'Ray Didsbury', 'Tom Falk', 'John Fujioka', 'Lynn Grate', 'Joanne Hahn', 'Sumi Haru', 'Buck Holland', 'Susan Ikeda', 'Dale Ishimoto', 'Joe Kapp', 'Weaver Levy', 'Harvey Levine', 'Sam A. Mides', 'Monica Peterson', 'David Sachs', 'Ron Stein', 'Fran Tarkenton', 'Johnny Unitas', 'Greg Walker', 'Hiroko Watanabe', 'Don Watters', 'Ron Way']",3.51,nan,"['War', 'Comedy', 'Drama']",116,['USA'],English,"['English', 'Japanese', 'Korean']",The staff of a Korean War field hospital use humor and hijinks to keep their sanity in the face of the horror of war. Preserved by the Academy Film Archive in partnership with Twentieth Century Fox Film Corporation in 2000.,"['Ingo Preminger Productions', '20th Century Fox', 'Aspen Productions']",96279,40004,17501,134,478,1109,1045,3399,4013,10823,10833,13966,4173,4496,54335,https://letterboxd.com/film/mash/,https://letterboxd.com//fumilayo/films/page/13/
Cactus Flower,1969,Gene Saks,"['Walter Matthau', 'Ingrid Bergman', 'Goldie Hawn', 'Jack Weston', 'Rick Lenz', 'Vito Scotti', 'Irene Hervey', 'Eve Bruce', 'Irwin Charone', 'Matthew Saks', 'Linda Burton', 'Hy Chase']",3.61,nan,"['Romance', 'Comedy']",103,['USA'],English,['English'],"Distraught when her middle-aged lover breaks a date with her, 21-year-old Toni Simmons attempts suicide. Impressed by her action, her lover, dentist Julian Winston reconsiders marrying Toni, but he worries about her insistence on honesty. Having fabricated a wife and three children, Julian readily accepts when his devoted nurse, Stephanie, who has secretly loved Julian for years, offers to act as his wife and demand a divorce.","['Frankovich Productions', 'Columbia Pictures']",10943,5457,2971,40,15,29,48,195,377,1442,2254,2023,611,470,7464,https://letterboxd.com/film/cactus-flower/,https://letterboxd.com//fumilayo/films/page/13/
