Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
Effeminate,2022,Wesley Gondim,"['Jefferson Lemons', 'Uátila Coutinho', 'Khryz Amusa', 'Igor Willian', 'Dackson Mikael']",nan,nan,['Documentary'],95,nan,Portuguese,['Portuguese'],"Five characters and one thing in common. Afeminadas is a documentary that follows the lives of five characters and their search for space, conquest, acceptance, and self-knowledge.",nan,40,28,7,0,0,0,1,0,2,11,6,2,0,3,25,https://letterboxd.com/film/effeminate/,https://letterboxd.com/bfi/films/
Pretty Red Dress,2022,Dionne Edwards,"['Natey Jones', 'Alexandra Burke', 'Temilola Olatunbosun', 'Emeka Sesay', 'Ben Caplan', 'Thomas Grant', 'Nicholas Bishop', 'Divarni A. Groce-Balogun', 'Eliot Sumner', 'Michael Junior Onafowokan', 'James McNicholas', 'Lee Byford', 'Tsemaye Bob-Egbe', 'Jo Wheatley', 'Ade Dee Haastrup', 'Joshua Blisset', 'Andrea Francis', 'Edwin De La Renta', 'Baba Oyejide', 'Matthew Jacobs Morgan', 'Rolan Bell', 'Darrell Privett', 'Basit Ayanwusi', 'Tione Chance', 'Alexander James-Blake', 'Maria Almeida', 'Patricia Potter', 'John Omole', 'Angie Le Mar', 'Mark Monero', 'Dexter Flanders']",3.58,nan,['Drama'],110,['UK'],English,['English'],"Travis has just been released from prison and it quickly becomes apparent that much has changed while he’s been gone. While girlfriend Candice is on the up and auditioning to star in a Tina Turner musical, daughter Kenisha is struggling in school and her relationship with her mum is tense. So, when Travis buys Candice her dream dress for an audition, rather than smoothing over the family’s problems, it ends up creating even more. As secrets and desires left unsaid threaten to spill out, Travis is forced to re-examine who he is and how he wants to be perceived in the world.","['Protagonist Pictures', 'BBC Film', 'BFI']",2010,942,453,3,3,10,9,45,86,344,421,482,92,96,1588,https://letterboxd.com/film/pretty-red-dress/,https://letterboxd.com/bfi/films/
Name Me Lawand,2022,Edward Lovelace,nan,3.71,nan,['Documentary'],84,['UK'],English,"['English', 'Kurdish']","Void of any language, communication or true sense of self, Lawand struggles to piece together his surroundings in his new home in Derby, England, after a traumatic and turbulent year of seeking asylum through Europe.","['Pulse Films', 'The Electric Shadow Company']",949,415,270,10,5,2,5,14,23,79,134,218,83,123,686,https://letterboxd.com/film/name-me-lawand/,https://letterboxd.com/bfi/films/
Eating Papaw on the Seashore,2022,"Rae Wiltshire, Nickose Layne","['Isaiah Lewis', 'Rae Wiltshire', 'Mark Luke Edwards', 'Sonia Yarde']",nan,nan,nan,19,['Guyana'],English,['English'],"A coming-of-age film about two queer Guyanese boys, who are navigating their feelings in a homophobic society.",nan,104,70,17,0,0,2,5,11,8,15,9,5,1,1,57,https://letterboxd.com/film/eating-papaw-on-the-seashore/,https://letterboxd.com/bfi/films/
Golden Delicious,2022,Jason Karman,"['Cardi Wong', 'Chris Carson', 'Parmiss Sehat', 'Ryan Mah', 'Leeah Wong', 'Claudia Kai', 'Jesse Hyde', 'Hunter Dillon', 'Zavien Garrett', 'Jeffrey Joseph', 'Kameron Louangxay', 'Cole Howard', 'David Kaye']",3.12,nan,"['Romance', 'Drama']",120,['Canada'],English,['English'],"When a hot, openly gay new neighbour moves in across the street, high school senior Jake is forced to think about what - and who - he really wants.",['Golden Delicious Films'],1060,439,186,2,7,28,31,96,110,238,122,101,28,38,799,https://letterboxd.com/film/golden-delicious/,https://letterboxd.com/bfi/films/
Roald Dahl's Matilda the Musical,2022,Matthew Warchus,"['Alisha Weir', 'Emma Thompson', 'Lashana Lynch', 'Stephen Graham', 'Andrea Riseborough', 'Sindhu Vee', 'Carl Spencer', 'Lauren Alexandra', 'Winter Jarrett Glasspool', 'Andrei Shen', 'Ashton Robertson', 'Meesha Garbett', 'Charlie Hodson-Prior', 'Rei Yamauchi Fulker', 'Katherine Kingsley', 'Amber Adeyinka', 'James Laurenson', 'Ann Firbank', 'Amanda Lawrence', 'Thomas Arnold', 'James Dryden', 'Matt Henry', 'Karen Mavundukure', 'Tia Isaac', 'Ella Chadwick', 'Erin Rushidi', 'Rudy Gibson', 'Isa Islam', 'Joshua Moabi', 'Poppy Caton', 'Ian McIntosh', 'Kirsty Malpass', 'Tim Bentinck', 'Charlie Beeton', 'Daniel Bill', 'Serrana Su-Ling Bliss', 'Toby Brandon', 'Isla Brill', 'Olivia Clark', 'Atalia Mai Cornelia', 'Imogen Darwen', 'Demi Delord', 'Hannah Deverell', 'Dylan Duharty', 'Charlie Gordon', 'Lauren Hasselbaink', 'Miah Hasselbaink', 'Myka Holland', 'Noah Leggott', 'Bebe Massey', 'Chloe Muldowney', 'Sara Munday', 'Elizabeth Nurdin', 'Olivia Thomas', 'Lyla Toplass', 'Leon Ung', 'Scarlett Weegram', 'Poppy Whittaker', 'Rochelle Wyatt']",3.39,nan,"['Fantasy', 'Comedy', 'Family']",117,['UK'],English,['English'],"An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.","['Working Title Films', 'The Roald Dahl Story Company']",182058,28173,42308,268,1413,2552,2198,7728,9165,28102,29532,34931,10017,14488,140126,https://letterboxd.com/film/roald-dahls-matilda-the-musical/,https://letterboxd.com/bfi/films/
Butch Up!,2022,Lee Yu-jin,"['Kwon Eun-hye', 'Choi Hae-jun']",nan,nan,['Romance'],12,['South Korea'],Korean,['Korean'],"""Stop being miserable"". After hearing her ex's last words to her, Mi-hae, a lead singer of an independent band, cannot get herself to sing the band's most popular song, Oppa's Girl.",nan,139,70,25,0,0,4,0,2,10,25,10,15,0,5,71,https://letterboxd.com/film/butch-up/,https://letterboxd.com/bfi/films/
Iago & Tristán,2022,Miguel Ibáñez Monroy,"['Lluís Marquès', 'Quim Àvila Conde', 'Txell Aixendri']",3.43,nan,nan,12,nan,Spanish,['Spanish'],"After several years of relationship, Iago and Tristan have decided to separate. The afternoon that Tristan is collecting his things to leave the apartment they shared, he receives the unexpected visit of Iago, who was not meant to return until Tristan had left. The uncomfortable reunion between them becomes a distressing experience when Tristan receives a phone call that will change everything.",nan,374,87,75,0,1,1,2,18,28,43,49,55,12,18,227,https://letterboxd.com/film/iago-tristan/,https://letterboxd.com/bfi/films/
A Different Place,2022,Sophie Black,"['Michelle Darkin Price', 'Adaya Monique Henry', 'Daniel Poppitt']",nan,nan,nan,14,nan,English,['English'],"Set within the confines of her hotel room, forty-something Evelyn embarks on a journey of self-discovery with Cleo, a younger woman who exudes the kind of confidence Evelyn has only dreamed of. They share a drink, a smile, an instant connection, and an unforgettable night that Evelyn cannot ignore nor fully encompass.",nan,38,27,10,0,1,1,0,0,2,3,4,6,0,5,22,https://letterboxd.com/film/a-different-place/,https://letterboxd.com/bfi/films/
All Quiet on the Western Front,2022,Edward Berger,"['Felix Kammerer', 'Albrecht Schuch', 'Aaron Hilmer', 'Moritz Klaus', 'Adrian Grünewald', 'Edin Hasanović', 'Daniel Brühl', 'Thibault de Montalembert', 'Devid Striesow', 'Andreas Döhler', 'Sebastian Hülk', 'Luc Feit', 'Michael Wittenborn', 'Michael Stange', 'Sascha Nathan', 'Tobias Langhoff', 'Anton von Lucke', 'Michael Pitthan', 'Joe Weintraub', 'Charles Morillon', 'Gabriel Dufay', 'Dan Brown', 'Philipp Schenker', 'Cyril Dobrý', 'Gregory Gudgeon', 'Cyril Čechák', 'Jakob Schmidt', 'Felix von Bredow', 'Martin Dostál', 'Marek Simbersky', 'Jakob Diehl', 'Friedrich Berger', 'Anthony Paliotti', 'Radek Brodil', 'Jonathan Henault', 'Nico Ehrenteit', 'Hendrik Heutmann', 'Daniel-Frantisek Kamen', 'Tomáš Čapek', 'Markus Tomczyk', 'Emil Rothermel', 'Wolf Danny Homann', 'Michal Závodský', 'Nicolas Prokop', 'Jacob Zacharias Eckstein', 'Adam Mensdorff', 'Peter Sikorski', 'Alžběta Malá', 'Andrea Zatloukalová', 'Thomas Zielinski', 'Tomáš Weber', 'Samuel Neduha', 'Martin Němec', 'Tomáš Merkl', 'Sebastian Jacques']",4.01,nan,"['Action', 'Drama', 'War']",147,['Germany'],German,"['German', 'French', 'English']","Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.","['Amusement Park Films', 'Gunpowder Films']",847437,139042,252382,6600,1290,2150,2085,10242,15525,62294,102988,244298,119273,116823,676968,https://letterboxd.com/film/all-quiet-on-the-western-front-2022/,https://letterboxd.com/bfi/films/
A Gaza Weekend,2022,Basil Khalil,"['Stephen Mangan', 'Mouna Hawa', 'Loai Nofi', 'Adam Bakri', 'Maria Zreik', 'Adeeb Safadi', 'Majd Eid', 'Samer Bisharat']",3.37,nan,"['Drama', 'Comedy']",90,"['State of Palestine', 'UK', 'USA']",Arabic,"['Arabic', 'English']","Israel is sealed off after the outbreak of a deadly virus and Gaza has become the safest place in the region, leaving a British journalist and his Israeli girlfriend trapped on the wrong side of the border. With no one else to turn to, they must entrust two Palestinian street merchants who promise a way out in exchange for much needed cash. What follows is a hilarious culture clash comedy-adventure as the couple desperately try everything to get back home.","['Film4 Productions', 'BFI', 'Alcove Entertainment', 'Twickenham Film Studios', 'Cohen Media Group']",480,391,105,1,1,8,6,27,44,80,70,61,10,27,334,https://letterboxd.com/film/a-gaza-weekend/,https://letterboxd.com/bfi/films/
Glass Onion,2022,Rian Johnson,"['Daniel Craig', 'Edward Norton', 'Janelle Monáe', 'Kathryn Hahn', 'Leslie Odom Jr.', 'Kate Hudson', 'Dave Bautista', 'Jessica Henwick', 'Madelyn Cline', 'Noah Segan', 'Jackie Hoffman', 'Dallas Roberts', 'Ethan Hawke', 'Hugh Grant', 'Stephen Sondheim', 'Natasha Lyonne', 'Kareem Abdul-Jabbar', 'Serena Williams', 'Yo-Yo Ma', 'Joseph Gordon-Levitt', 'Adele Franck', 'Jacek Czajka', 'Dan Chariton', 'Eddie Gorodetsky', 'Coco Shinomiya', 'Dilcia Barrera', 'Mark Newman', 'Adam Davenport', 'Lauren Ivy', 'Momo Pićurić', 'N.J. Gentry', 'Ali Goksoy', 'James Payton', 'T. Florian Karnowski', 'Angela Lansbury', 'Jake Tapper', 'Panagiotis Margetis']",3.43,nan,"['Comedy', 'Crime', 'Mystery']",140,['USA'],English,['English'],World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,['T-Street'],2474083,199585,691238,1800,7897,27179,20275,114053,116635,414151,367632,503057,131664,137177,1839720,https://letterboxd.com/film/glass-onion/,https://letterboxd.com/bfi/films/
Bread and Salt,2022,Damian Kocur,"['Tymoteusz Bies', 'Nikola Raczko', 'Jacek Bies', 'Dawid Piejko', 'Małgorzata Puzio']",3.45,nan,['Drama'],99,['Poland'],Polish,['Polish'],"Tymek, a young pianist, student of the Warsaw University of Music, returns to his provincial town on vacation, where his mother, younger brother and friends from the neighborhood are waiting for him. The central meeting point for local youth is the newly opened kebab bar. Tymek witnesses a spiral of tensions between the employees of the Arabian kebab and his buddies.","['Stowarzyszenie Filmowców Polskich', 'Canal+ Polska', 'Instytucja Filmowa Silesia-Film', 'EXA Studio', 'Studio Munka']",1863,632,269,5,9,19,18,74,135,279,385,369,101,65,1454,https://letterboxd.com/film/bread-and-salt-2022/,https://letterboxd.com/bfi/films/
Love Life,2022,Koji Fukada,"['Fumino Kimura', 'Kento Nagayama', 'Atom Sunada', 'Hirona Yamazaki', 'Misuzu Kanno', 'Tomorowo Taguchi', 'Tetta Shimada', 'Natsume Mito', 'Akari Fukunaga', 'Yoshiki Urayama', 'Win Morisaki', 'Marika Yamakawa']",3.6,nan,['Drama'],123,"['France', 'Japan']",Japanese,"['Japanese', 'Korean']","Taeko and her husband, Jiro, are living a peaceful existence with her young son Keita, when a tragic accident brings the boy's long-lost father, Park, back into her life. To cope with the pain and guilt, Taeko throws herself into helping this deaf and homeless man.","['Chipangu', 'Nagoya Broadcasting Network', 'Comme des Cinémas', 'MK2 Films', 'Oscilloscope']",10253,4232,2348,26,19,55,60,274,492,1602,2212,2389,543,373,8019,https://letterboxd.com/film/love-life-2022/,https://letterboxd.com/bfi/films/
Empire of Light,2022,Sam Mendes,"['Olivia Colman', 'Micheal Ward', 'Toby Jones', 'Colin Firth', 'Tom Brooke', 'Tanya Moodie', 'Hannah Onslow', 'Crystal Clarke', 'Monica Dolan', 'Ron Cook', 'Sara Stewart', 'Justin Edwards', 'Roman Hayeck-Green', 'Brian Fletcher', 'Dougie Boyall', 'William Chubb', 'Spike Leighton', 'Jacob Avery', 'Jamie Whitelaw', 'Dylan Blore', 'Adrian McLoughlin', 'D.J. Bailey', 'Tom Colley', 'Mark Goldthorp', 'Rod Arthur', 'Mark Field', 'Tim Samuels', 'Dawn Murphy', 'Ashleigh Reynolds', 'George Whitehead', 'Sam Boskovic', 'Mark Collier', 'Caroline Glass', 'Eliza Glock', 'George Greenland']",3.06,nan,"['Romance', 'Drama']",115,"['UK', 'USA']",English,"['English', 'Spanish']","The duty manager of a seaside cinema, who is struggling with her mental health, forms a relationship with a new employee on the south coast of England in the 1980s.","['Searchlight Pictures', 'Neal Street Productions', 'TSG Entertainment']",81069,28402,13951,123,365,1265,1917,7399,10237,17776,12961,10324,2402,2458,67104,https://letterboxd.com/film/empire-of-light/,https://letterboxd.com/bfi/films/
All the Beauty and the Bloodshed,2022,Laura Poitras,"['Nan Goldin', 'Marina Berio', 'David Wojnarowicz', 'Cookie Mueller', 'Noemi Bonazzi', 'Harry Cullen', 'Megan Kapler', 'Annatina Miescher', 'Mike Quinn', 'Patrick Radden Keefe', 'Darryl Pinckney', 'Maggie Smith', 'David Velasco', 'Alexis Pleus', 'Robert Suarez', 'David Armstrong', 'Barbara Goldin', 'Sharon Niesp', 'Arthur Sackler', 'John Waters', 'David Sackler', 'Theresa Sackler', 'Richard Sackler', 'Leonard Bernstein']",4.2,nan,['Documentary'],122,['USA'],English,['English'],"The life of internationally renowned artist and activist Nan Goldin is told through her slideshows, intimate interviews, ground-breaking photography, and rare footage of her personal fight to hold the Sackler family accountable for the overdose crisis.",['Participant'],70512,30814,25553,564,36,117,113,553,897,3502,6147,17112,11607,12357,52441,https://letterboxd.com/film/all-the-beauty-and-the-bloodshed/,https://letterboxd.com/bfi/films/
Blue Jean,2022,Georgia Oakley,"['Rosy McEwen', 'Kerrie Hayes', 'Lucy Halliday', 'Lydia Page', 'Becky Lindsay', 'Maya Torres', 'Ellen Gowland', 'Amy Booth-Steel', 'Stacy Abalogun', 'Izzy Neish', 'Kate Soulsby', 'Lainey Shaw', 'Farrah Cave', 'Deka Walmsley', 'Gavin Kitchen', 'Emily Fairweather', 'Aoife Kennan', 'Scott Turnbull', 'Dexter Heads', 'Kylie Ann Ford', 'Edmund Wiseman', 'Elizabeth Shaw', 'Nick Figgis', 'Isla Bowles', 'Catherine Lee', 'Shannon McLean', 'Mana Azarish', 'Oliver Maratty Quinn', 'George Legg', 'Laura Rutherford', 'Darren Jones', 'Patrick Ziza', 'David Gales']",3.83,nan,['Drama'],97,['UK'],English,['English'],"Jean, a PE teacher, is forced to live a double life. When a new student arrives and threatens to expose her sexuality, Jean is pushed to extreme lengths to keep her job and her integrity.","['BBC Film', 'Kleio Films', 'Great Point Media']",40100,15270,12827,349,40,80,91,478,965,4206,6979,12033,4200,3628,32700,https://letterboxd.com/film/blue-jean/,https://letterboxd.com/bfi/films/
Christopher at Sea,2022,Tom C J Brown,"['Jocelyn Siassia', 'Andrew Isar', 'Florian Desbiendras', 'Maynard Bagang', 'Yoli Fuller']",3.44,nan,['Animation'],20,"['France', 'UK', 'USA']",English,['English'],"Christopher embarks on a transatlantic voyage as a passenger on a cargo ship. His hopes of finding out what lures so many men to sea sets him on a journey into solitude, fantasy, and obsession.",['Miyu Productions'],1099,432,210,0,15,24,11,28,51,134,138,144,38,46,629,https://letterboxd.com/film/christopher-at-sea/,https://letterboxd.com/bfi/films/
Before I Change My Mind,2022,Trevor Anderson,"['Vaughan Murrae', 'Dominic Lippa', 'Lacey Oake', 'Matthew Rankin', 'Shannon Blanchet', 'Rohan Khare', 'Jhztyn Contado', 'Milana Bochinski', 'Kaitlyn Haugen', 'Kristin Johnston', 'Trevor Anderson', 'Heather Noel', 'Etta George House', 'Andrea House', 'Ethan Nasr', 'Joshua Carter', 'Onika Henry', 'Desiree Burkett', 'Melissa Thingelstad', 'Katrina Beatty', 'Chris Bullough', 'Katharine Zaborsky', 'Qrtny Contado', 'Alyson Richards', 'Fish Griwkowsky', 'Natasha Anderson', 'Savannah Watson']",3.23,nan,"['Family', 'Drama', 'Comedy']",89,['Canada'],English,['English'],"1987: While the other students wonder if new kid Robin is a boy or a girl, Robin forges a complicated bond with the school bully, making increasingly dangerous choices to fit in.","['Loud Whisper Productions', 'Outside Line Studio', 'Epic Pictures Group', 'h264']",1242,520,314,3,9,20,17,81,108,272,180,157,32,51,927,https://letterboxd.com/film/before-i-change-my-mind/,https://letterboxd.com/bfi/films/
Gem,2022,Jim Muntisov,"['Joseph Limn', 'James Mitchelhill']",nan,nan,nan,14,nan,English,['English'],A young person questioning their gender identity shares a night out with a stranger.,nan,128,48,40,0,0,0,0,2,3,16,12,14,2,13,62,https://letterboxd.com/film/gem-2022/,https://letterboxd.com/bfi/films/
Horseplay,2022,Marco Berger,"['Bruno Giganti', 'Agustín Machta', 'Franco de la Puente', 'Carlos Carneglia', 'Iván Masliah', 'Facundo Mas', 'Iván Díaz Benítez', 'Denis Corat', 'Jordán Romero', 'Fernando de Simone', 'Melissa Falter', 'Gastón Frías', 'Antonella Fittipaldi', 'Victoria Machta', 'Malena Feijóo', 'Mariela Guinle', 'Julieta Tramanzoli', 'Mariel Neira', 'Valentina Cerati', 'Zoe David', 'Diego Intagliata', 'Agustín Verdino', 'Marco Berger', 'Laura Gatti']",2.72,nan,"['Comedy', 'Drama']",102,['Argentina'],Spanish,['Spanish'],"In the heat of the summer, Andy leaves the city in order to spend some time at a luxury villa with his best friends. As they party and goof around, their initial consensual horseplay reveals that they each have different personal boundaries.",['Matchbox Films'],2033,661,253,0,57,127,97,284,291,354,217,140,10,34,1611,https://letterboxd.com/film/horseplay-2022/,https://letterboxd.com/bfi/films/
How to Tell a Secret,2022,"Shaun Dunne, Anna Rodgers","['Shaun Dunne', 'Eva-Jane Gaffney', 'Jade Jordan', 'Lauren Larkin', 'Robbie Lawlor', 'Lady Veda']",nan,nan,"['Drama', 'Documentary']",99,['Ireland'],English,['English'],"A film that brandishes the documentry form and art to try to dismantle the stigma of being HIV positive that still persists in society. The film honours the past and the iconic Thom McGinty, the Diceman, who was one of the first to speak openly in Ireland about having AIDS but, other than that, it’s very firmly rooted in the here and now. Based on a theatre show, the stories in this film move between bodies of young men, migrant women, drag artists and activists. A form-flipping documentary, it features a cast of actors as well as ordinary people coming out on screen for the first time.",['Invisible Thread Films'],220,121,47,0,0,1,0,5,8,30,33,51,14,25,167,https://letterboxd.com/film/how-to-tell-a-secret/,https://letterboxd.com/bfi/films/
