Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
Passengers,2016,Morten Tyldum,"['Jennifer Lawrence', 'Chris Pratt', 'Michael Sheen', 'Laurence Fishburne', 'Andy García', 'Vince Foster', 'Kara Flowers', 'Conor Brophy', 'Julee Cerda', 'Aurora Perrineau', 'Lauren Farmer', 'Emerald Mayne', 'Kristin Brock', 'Tom Ferrari', 'Quansae Rutledge', 'Desmond Reid', 'Emma Clarke', 'Chris Edgerly', 'Fred Melamed', 'Matt Corboy', 'Jesus Mendoza', 'Alpha Takahashi', 'Matthew Wolf', 'Jean-Michel Richaud', 'Jon Spaihts', 'Curtis Grecco', 'Joy Spears', 'Steph Allen', 'Kimberly Battista', 'Nazanin Boniadi', 'Marie Burke', 'Lindsey Elizabeth', 'Ana Gray', 'Kenneth Jones', 'Inder Kumar', 'Stephen M. LaBar Jr.', 'Ashley Lambert', 'Robert Larriviere', 'Shelby Taylor Mullins', 'Jeff Olsen', 'Kelli Pardo', 'Kayla Jenee Radomski', 'Jamie Soricelli', 'Ivana Vitomir']",2.83,nan,"['Romance', 'Drama', 'Science Fiction']",116,['USA'],English,['English'],"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.","['Wanda Pictures', 'Columbia Pictures', 'Village Roadshow Pictures', 'Original Film', 'Company Films', 'Start Motion Pictures', 'LStar Capital']",709733,39991,84498,661,6527,16753,18158,56760,57794,110012,63011,51129,9387,14596,404127,https://letterboxd.com/film/passengers-2016/,https://letterboxd.com//harinef/films/page/5/
Woman on Fire,2016,Julie Sokolow,['Brooke Guinan'],nan,nan,['Documentary'],83,['USA'],English,['English'],"Woman on Fire follows Brooke Guinan, the first openly transgender firefighter in New York City. A character-driven documentary, the film follows Brooke as she sets out to challenge perceptions of what it means to be transgender in America today.",nan,78,206,11,0,0,1,0,2,8,12,15,10,1,2,51,https://letterboxd.com/film/woman-on-fire/,https://letterboxd.com//harinef/films/page/5/
The Young Pope,2016,Paolo Sorrentino,"['Jude Law', 'Diane Keaton', 'Silvio Orlando', 'Javier Cámara', 'Scott Shepherd', 'Cécile de France', 'Ludivine Sagnier', 'Toni Bertorelli', 'James Cromwell']",4.17,nan,['Drama'],546,"['France', 'Italy', 'Spain']",English,['English'],"Lenny Belardo, the youngest and first American Pope in the history of the Church, must establish his new papacy and navigate the power struggles of the closed, secretive Vatican.","['Mediapro', 'Wildside', 'Haut et Court']",39040,4492,11141,176,46,109,66,375,403,1693,2447,7147,4240,6306,22832,https://letterboxd.com/film/the-young-pope/,https://letterboxd.com//harinef/films/page/5/
20th Century Women,2016,Mike Mills,"['Annette Bening', 'Lucas Jade Zumann', 'Greta Gerwig', 'Elle Fanning', 'Billy Crudup', 'Alison Elliott', 'Thea Gill', 'Vitaly Andrew LeBeau', 'Olivia Hone', 'Waleed Zuaiter', 'Curran Walters', 'Darrell Britt-Gibson', 'Alia Shawkat', 'Nathalie Love', 'Cameron Protzman', 'Victoria Bruno', 'John Billingsley', 'Cameron Gellman', 'Finnegan Seeker Bell', 'Zoë Nanos', 'Lauren Foley', 'Gareth Williams', 'J. Francisco Rodriguez', 'Zoë Worth', 'Finn Roberts', 'Laura Slade Wiggins', 'Rick Gifford', 'Paul Tigue', 'Matthew Foster', 'Kirk Bovill', 'Victoria Hoffman', 'Christina Offley', 'Randy Ryan', 'Diana Bostan', 'Toni Gaal', 'Hans-Peter Thomas', 'Kai Lennox', 'Paul Messinger', 'Eric Wentz', 'Samantha Gros', 'Britt Sanborn', 'Alexis Milan Turner', 'Catherine Zelinsky', 'Boyce Buchanan', 'Kyle Olivia Green', 'Sam Marsh', 'Antonia Marie Vivino', 'Sara Pelayo', 'Annabelle Lee', 'Avi Boyko', 'Tyler Leyva', 'Cameron Simon', 'Jesse Sanes', 'Sam Bosson', 'Patrick Pastor', 'Ian Logan', 'Trent Bowman', 'Justin Rivera', 'Desmond Shepherd', 'Joshua Burge', 'Daniel Dorr', 'Christopher Carroll', 'Hayden Gold', 'Alex Wexo', 'Pete Mason', 'Padraic Cassidy', 'Matthew Cardarople', 'Toni Christopher', 'Tanya Young']",4.0,nan,['Drama'],119,['USA'],English,['English'],"In 1979 Santa Barbara, California, Dorothea Fields is a determined single mother in her mid-50s who is raising her adolescent son, Jamie, at a moment brimming with cultural change and rebellion. Dorothea enlists the help of two younger women – Abbie, a free-spirited punk artist living as a boarder in the Fields' home and Julie, a savvy and provocative teenage neighbour – to help with Jamie's upbringing.","['Annapurna Pictures', 'Archer Gray', 'Modern People']",280797,81836,101727,5000,370,910,821,3858,4964,20679,29209,64685,32105,37732,195333,https://letterboxd.com/film/20th-century-women/,https://letterboxd.com//harinef/films/page/5/
Lady Macbeth,2016,William Oldroyd,"['Florence Pugh', 'Cosmo Jarvis', 'Paul Hilton', 'Naomi Ackie', 'Christopher Fairbank', 'Golda Rosheuvel', 'Anton Palmer', 'Rebecca Manley', 'Fleur Houdijk', 'Cliff Burnett', 'David Kirkbride', 'Bill Fellows', 'Nicholas Lumley', 'Raymond Finn', 'Ian Conningham', 'Finn Burridge', 'Jack Robertson', 'Kema Sikazwe', 'Elliot Sinclair', 'Andrew Davis', 'Alan Billingham', 'Bailey Palmer']",3.46,nan,['Drama'],86,['UK'],English,['English'],"Rural England, 1865. Katherine, suffocated by her loveless marriage to a bitter man and restrained by his father's tyranny, unleashes an irresistible force within her, so powerful that she will stop at nothing to get what she wants.","['iFeatures', 'Sixty Six Pictures', 'BBC Film', 'BFI', 'Creative England', 'Oldgarth Media']",79248,21266,14228,65,234,643,615,2713,4020,13191,15092,15067,2756,2189,56520,https://letterboxd.com/film/lady-macbeth/,https://letterboxd.com//harinef/films/page/5/
I Am Not Your Negro,2016,Raoul Peck,"['Samuel L. Jackson', 'James Baldwin', 'Martin Luther King Jr.', 'Malcolm X', 'Medgar Evers', 'Robert F. Kennedy', 'Harry Belafonte', 'Paul Weiss', 'Dick Cavett', 'H. Rap Brown', 'Bob Dylan', 'Leander Perez', 'Sidney Poitier', 'Ray Charles']",4.18,nan,['Documentary'],93,"['Belgium', 'France', 'USA']",English,"['English', 'French']","Working from the text of James Baldwin’s unfinished final novel, director Raoul Peck creates a meditation on what it means to be Black in the United States.","['Independent Lens', 'RTBF', 'ARTE', 'Shelter Prod', 'RTS', 'Velvet Film']",89354,23283,25307,100,61,67,80,413,697,3897,7115,21176,9378,11489,54373,https://letterboxd.com/film/i-am-not-your-negro/,https://letterboxd.com//harinef/films/page/5/
Jackie,2016,Pablo Larraín,"['Natalie Portman', 'Peter Sarsgaard', 'Greta Gerwig', 'Billy Crudup', 'John Hurt', 'Richard E. Grant', 'Caspar Phillipson', 'Beth Grant', 'John Carroll Lynch', 'Max Casella', 'Sara Verhagen', 'Hélène Kuhn', 'Deborah Findlay', 'Corey Johnson', ""Aidan O'Hare"", 'Ralph Brown', 'David Caves', 'Penny Downie', 'Georgie Glen', 'Julie Judd', 'Peter Hudson', 'John Paval', 'Bill Dunn', 'Vivienne Vernes', 'Craig Sechler', 'Rebecca Compton', 'Bryan Ashby', 'David DeBoy', 'Stéphane Höhn', 'Serge Onteniente', 'Sunnie Pelant', 'Aiden Weinberg', 'Brody Weinberg', 'Roland Pidoux', 'Emmanuel Herault', ""William Beaux d'Albenas"", 'Nicolas Guigou', 'David Friszman', 'Chloé Berthier', 'Eric Soubelet', 'Gaspard Koenig', 'Mathilde Ripley', 'Barbara Foliot', 'Albain Venzo', 'Frédérique Adler', 'Patrick Hamel', 'Benjamin Loeh', 'Jeff Moore', 'Marla Aaron Wapner', 'Nathan Ferguson', 'Lindsay Dyan Epp', 'Yann Bean', 'Eric Supensky', 'John Mitchell', 'Alejandro Chamorro', 'Dan Mendel', 'Don Whatley', 'Stephanie Cookie Carson', 'Chaz Riddle', 'Sarah Middlemiss', 'Kahil Dotay', 'Loretta Burnette', 'George Kardulias', 'Kayla Anderson', 'Chrisdine King', 'Grégoire Foessel', 'Denise Basile', 'Stephen L. Kolb', 'Rick Burk', 'Jay Bush II', 'Robert E Thompson', 'Dawn Lucajko', 'Richard Allen Cramer', 'Maya Nalli', 'Ken Starcevic', 'Ian McCleary', 'Justin Schweiger', 'Lee Harvey Oswald']",3.54,nan,['Drama'],100,"['Chile', 'China', 'USA']",English,"['English', 'Spanish']","An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.","['LD Entertainment', 'Protozoa Pictures', 'Fabula', 'Bliss Media']",224250,44184,41335,424,456,1625,1481,7671,9554,31583,30583,36952,11675,9490,141070,https://letterboxd.com/film/jackie-2016/,https://letterboxd.com//harinef/films/page/5/
David Lynch: The Art Life,2016,"Jon Nguyen, Rick Barnes","['David Lynch', 'Lula Lynch', 'Edwina Lynch', 'Donald Lynch', 'Peggy Reavey', 'Jack Fisk', 'Bushnell Keeler']",3.74,nan,['Documentary'],89,['USA'],English,['English'],"An intimate journey through the formative years of David Lynch's life. From his idyllic upbringing in small town America to the dark streets of Philadelphia, we follow Lynch as he traces the events that have helped to shape one of cinema's most enigmatic directors.","['Kong Gulerod Film', 'Absurda', 'Duck Diver Films', 'Hideout Films']",35329,9868,10363,11,28,58,82,467,805,3872,5271,7435,1447,2007,21472,https://letterboxd.com/film/david-lynch-the-art-life/,https://letterboxd.com//harinef/films/page/5/
Nocturnal Animals,2016,Tom Ford,"['Amy Adams', 'Jake Gyllenhaal', 'Michael Shannon', 'Aaron Taylor-Johnson', 'Isla Fisher', 'Ellie Bamber', 'Armie Hammer', 'Karl Glusman', 'Robert Aramayo', 'Laura Linney', 'Andrea Riseborough', 'Michael Sheen', 'Bobbi Salvör Menuez', 'Imogen Waterhouse', 'Franco Vega', 'Zawe Ashton', 'Evie Pree', 'Beth Ditto', 'Graham Beckel', 'Neil Jackson', 'Jena Malone', 'Lee Benton', 'Kristin Bauer', 'Sydney Schafer', 'Evan Bittencourt', 'Janet Song', 'Michele Dunn', 'Lori Jean Wilson', 'Peggy Fields Richardson', 'Piper Major', 'Moose Ali Khan', 'Brianna Barnes', 'Amanda Fields', 'Joshua D. Eads', 'Jonathan Fredrick', 'Alizee Gaillard', 'Nick Hounslow', 'Kerstin Lechner', 'Carson Nicely', 'Christopher Pinkalla', 'Tonia Marie Rosée', 'Errol Sack', 'Brian Stivale', 'Chelsea Taylor', 'Jack Wallace', 'Jackie Zane', 'Maria Zyrianova']",3.71,nan,"['Drama', 'Thriller']",117,"['USA', 'China']",English,['English'],"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.","['Fade to Black', 'Artina Films', 'Focus Features', 'Perfect World Pictures']",706747,94741,184282,4800,2529,5984,4888,19640,22625,73721,96628,160274,58246,55997,500532,https://letterboxd.com/film/nocturnal-animals/,https://letterboxd.com//harinef/films/page/5/
Franca: Chaos and Creation,2016,Francesco Carrozzini,"['Marina Abramović', 'Azzedine Alaïa', 'Naomi Campbell', 'Francesco Carrozzini', 'Valentino Garavani', 'Giancarlo Giammetti', 'Farida Khelfa', 'Jeff Koons', 'Karl Lagerfeld', 'Peter Lindbergh', 'Courtney Love', 'Baz Luhrmann', 'Bernard-Henri Lévy', 'Jonathan Newhouse', 'Paolo Roversi', 'Franca Sozzani', 'Valerie Steele', 'André Leon Talley', 'Donatella Versace', 'Bruce Weber']",3.78,nan,['Documentary'],80,"['Italy', 'USA']",English,"['English', 'French', 'Italian']","Director Francesco Carrozzini creates an intimate portrait of his mother, Franca Sozzani, the legendary editor-in-chief of Italian Vogue. From the ridiculous to the sublime, her astonishing but often controversial magazine covers have not only broken the rules but also set the high bar for fashion, art and commerce over the past 25 years. From the legendary “Black Issue"" and the “Plastic Surgery issue"" Sozzani remains deeply committed to exploring subject matter off limits to most in order to shake up the status quo and occasionally redefine the concept of beauty.","['Artemis Rising', 'Disarming Films', 'LDM Comunicazione']",2462,814,664,9,1,4,7,33,54,224,280,458,106,281,1448,https://letterboxd.com/film/franca-chaos-and-creation/,https://letterboxd.com//harinef/films/page/5/
Moonlight,2016,Barry Jenkins,"['Trevante Rhodes', 'André Holland', 'Janelle Monáe', 'Ashton Sanders', 'Jharrel Jerome', 'Alex R. Hibbert', 'Jaden Piner', 'Naomie Harris', 'Mahershala Ali', 'Shariff Earp', 'Duan Sanderson', ""Herman 'Caheei McGloun"", 'Kamal Ani-Bellow', 'Keomi Givens', 'Eddie Blanchard', 'Rudi Goblen', 'Edson Jean', 'Patrick Decile', 'Herveline Moncion', 'Fransley Hyppolite', 'Jesus Mitchell', 'Larry Anderson', 'Tanisha Cidel', 'Stephon Bron', 'Don Seward', 'Justin Ebenhack']",4.2,nan,['Drama'],111,['USA'],English,['English'],"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.","['A24', 'Plan B Entertainment', 'PASTEL']",1484372,293071,560369,31000,2950,6291,3155,19031,17210,84743,93319,274370,163561,352225,1016855,https://letterboxd.com/film/moonlight-2016/,https://letterboxd.com//harinef/films/page/5/
Arrival,2016,Denis Villeneuve,"['Amy Adams', 'Jeremy Renner', 'Forest Whitaker', 'Michael Stuhlbarg', ""Mark O'Brien"", 'Tzi Ma', 'Abigail Pniowsky', 'Julia Scarlett Dan', 'Jadyn Malone', 'Frank Schorpion', 'Lucas Chartier-Dessert', 'Christian Jadah', 'Lucy Van Oldenbarneveld', 'Andrew Shaver', 'Pat Kiely', 'Sonia Vigneault', 'Mark Camacho', 'Sabrina Reeves', 'Julian Casey', 'Tony Robinow', 'Larry Day', 'Matthew Willson', 'Ruth Chiang', 'Russell Yuen', 'Sergiy Marchenko', 'Anana Rydvald', 'Bineyam Girma', 'Abdelghafour Elaaziz', 'Abdul Ayoola', 'Alex M. Yeuh', 'Daniel Esteban', 'Albert Kwan', 'Brittany Teo', 'Joe Cobden', 'Lorne Brass', 'Genevieve Sirois', 'Victor Andres Trelles Turgeon', 'Michael Nangreaves', 'Reda Guerinik', 'Adrien Benn', 'Sasha Samar', 'Kathleen Stavert', 'Kattia Thony', 'Leisa Reid', 'Brent Skagford', 'Gurdeep Ahluwalia', 'Shawn Campbell', 'Brian Dunstan', 'Dan Duran', 'Lori Graham', 'Orla Johannes', 'John Sanford Moore', 'Sangita Patel', 'Hal Roberts', 'Camille Ross', 'Ola Sturik', 'Tammie Sutherland', 'Max Walker', 'Marc-André Goulet', 'Paul-Antoine Taillefer', 'Martin Jr Pelletier', 'Carmela Nozza Guizzo', 'Robert D. Morais', 'Mustafa Haidari', 'Philippe Hartmann', 'Laurean Adrian Parau', 'Nathaly Thibault', 'Leslie Baker', 'Dave Campbell', 'Alexander Da Mota', 'Akul Dang', 'Frank Fiola']",4.12,nan,"['Science Fiction', 'Mystery', 'Drama']",116,['USA'],English,"['English', 'Chinese', 'Russian']","Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.","['FilmNation Entertainment', 'Lava Bear Films', '21 Laps Entertainment']",2326832,304453,861945,46000,2590,8977,4988,36713,30400,166010,172842,488824,269743,416656,1597743,https://letterboxd.com/film/arrival-2016/,https://letterboxd.com//harinef/films/page/5/
La La Land,2016,Damien Chazelle,"['Ryan Gosling', 'Emma Stone', 'John Legend', 'Rosemarie DeWitt', 'J.K. Simmons', 'Amiée Conn', 'Terry Walters', 'Thom Shelton', 'Cinda Adams', 'Callie Hernandez', 'Jessica Rothe', 'Sonoya Mizuno', 'Claudine Claudio', 'Jason Fuchs', 'D.A. Wallach', 'Trevor Lissauer', 'Olivia Hamilton', 'Anna Chazelle', 'Marius de Vries', 'Finn Wittrock', 'Josh Pence', 'Nicole Coulon', 'Damon Gupton', 'Christopher Michael Stevens', 'Keith Harris', 'Kaveh Rastegar', 'David Douglas', 'Miles Anderson', 'Bobo Chang', 'Meagen Fay', 'John Hindman', 'Valarie Rae Miller', 'Nicole Wolf', 'Corrin Evans', 'Kiff VandenHeuvel', 'Tom Everett Scott', 'Hemky Madera', 'Zoë Hall', 'Dempsey Pappion', ""Clifton 'Fou Fou' Eddie"", 'Cal Bennett', 'Nedra Wheeler', 'Javier Gonzalez', 'Khirye Tyler', 'Briana Lee', 'Shaylah J. Stevens', 'Natalie Imani', 'Camryn Ray Cavaliero', 'Sandra Rosko', 'Arthur Horowitz', 'Reshma Gajjar', 'Candice Coke', 'Hunter Hamilton', 'Damian Gomez', 'Amanda Balen', 'Lou Becker', 'Dominic Chaiduang', 'Cindera Che', 'Chris Moss', 'Marissa Labog', 'Tiffany Daniels', 'Melinda Sullivan', 'Stephanie Landwehr', 'Britt Stewart', 'Clarice Ordaz', 'Nathan Prevost', 'Mecca Vazie Andrews', 'Scott Hislop', 'KC Monnie', 'Krystal Ellsworth', 'Sarah Mitchell', 'Khasan Brailsford', 'Morgan Larson', 'Becca Sweitzer', 'Gakenia Muigai', 'Michael Stein', 'Mario Diaz', 'Julie Schmid', 'Samantha Abrantes', 'Lexie Contursi', 'Eartha Robinson', 'Sybil Azur', 'Tara Nicole Hughes', 'Kayla Kalbfleisch', 'Martha Nichols', 'Anthony Marciona', 'Bill Prudich', 'Robert Roldan', 'Ryan Novak', 'Demian Boergadine', 'Gustavo Vargas', 'Robert Haynes', 'Doran Butler', 'Matt Cady', 'Carol Connors', 'Patrick Cook', ""Aaron 'Deuce' Cooke"", 'Bubba Dean Rambo', 'Nick Drago', 'Shaun Evaristo', 'Dana Fukagawa', 'Daniel Gaymon', 'Liz Imperio', 'Casey Johansen', 'Cris Judd', 'Yoori Kim', 'Bradley M. Rapier', 'Dana Wilson', 'Terrance Yates', 'Tracy Shibata', 'Dominique Domingo', 'Asiel Hardison', 'Corey Anderson', 'Nick Baga', 'Leah Adler', 'Noel Bajandas', 'Denzel Chisolm', 'Montana Efaw', 'Natalie Gilmore', 'Shannon Holtzapffel', 'Galen Hooks', 'Jeremy Hudson', 'George Lawrence Jr.', 'Scott Myrick', 'Cassidy Noblett', 'Brittany Parks', 'Víctor Rojas', 'Tony Bellissimo', 'Ryan Ramirez', 'Catalina Cat Rendic', 'Bryan Tanaka', 'Ava Bernstine-Mitchell', 'Quinn Lipton', 'Monie Adamson', 'Matthew Aylward', 'McKenzie Anderson', 'Pamela Chu', 'Mallauri Esquibel', 'Michael Higgins', 'Chris Jarosz', 'Matthew Kazmierczak', 'Paul Kirkland', 'Megan Lawson', 'Michael Munday', ""Brandon O'Neal"", 'Chelsea Thedinga', 'Danny Valle', 'Emily Williams', 'Tommy Cooley', 'Kristin Slaysman', 'Ana Flavia Gavlak', 'Noah James', 'Ottavio Taddei', 'Destinee Handly', 'Steffen Dziczek', 'Vince Donvito', 'Patty Tobin', 'Crystal Nichol', 'Kaye L. Morris', 'Trent Kerpsack', 'Holly Houk', 'Andrea Lareo', 'April Martucci', 'Heather Turman', 'Jenna Curtis', 'Jordan Ray Fox', 'Anna Lunberry', 'Christopher Aber', 'Margaret Newborn', 'C.J. Stussi', 'Cameron Brinkman', 'Kristin Elliott', 'Lynn Moore', 'Nilla Elizabeth Watkins', 'Andres Perez-Molina', 'Shannon Leann', 'Milica Govich', 'Frederick Keeve', 'Amanda Fields']",4.11,nan,"['Drama', 'Comedy', 'Music', 'Romance']",129,['USA'],English,['English'],"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.","['Summit Entertainment', 'Black Label Media', 'Gilbert Films', 'Impostor Pictures', 'Marc Platt Productions', 'TIK Films', 'Lionsgate']",3775833,545923,1697905,240000,12504,38674,13068,92497,53229,273757,210371,643783,343908,1052537,2734328,https://letterboxd.com/film/la-la-land/,https://letterboxd.com//harinef/films/page/5/
Nerve,2016,"Ariel Schulman, Henry Joost","['Emma Roberts', 'Dave Franco', 'Emily Meade', 'Miles Heizer', 'Juliette Lewis', 'Kimiko Glenn', 'mgk', 'Marc John Jefferies', 'Samira Wiley', 'Brian Marc', 'Ed Squires', 'Deema Aitken', 'Michael Drayer', 'Josh Ostrovsky', ""Eric D'Alessandro"", 'Rightor Doyle', 'Arielle Vandenberg', 'Jonny Beauchamp', 'Wesley Volcy', 'Damond McFarland', 'Kim Ramirez', 'Albert Sidoine', 'Casey Neistat']",2.94,nan,"['Adventure', 'Mystery', 'Crime']",96,"['Hong Kong', 'USA']",English,['English'],"Industrious high school senior Vee Delmonico has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.","['Lionsgate', 'Allison Shearmur Productions', 'Keep Your Head Productions', 'TIK Films']",487519,34883,72028,1700,3643,9547,10549,33632,36187,74289,41944,38730,7583,19693,275797,https://letterboxd.com/film/nerve-2016/,https://letterboxd.com//harinef/films/page/5/
Finding Dory,2016,Andrew Stanton,"['Albert Brooks', 'Ellen DeGeneres', ""Ed O'Neill"", 'Hayden Rolence', 'Diane Keaton', 'Eugene Levy', 'Ty Burrell', 'Kaitlin Olson', 'Idris Elba', 'Dominic West', 'Kate McKinnon', 'Bill Hader', 'Andrew Stanton', 'Torbin Xan Bullock', 'Bennett Dammann', 'Bob Peterson', 'Alexander Gould', 'Katherine Ringgold', 'John Ratzenberger', 'Angus MacLane', 'Willem Dafoe', 'Brad Garrett', 'Allison Janney', 'Austin Pendleton', 'Stephen Root', 'Vicki Lewis', 'Jerome Ranft', 'Sloane Murray', 'Lucia Geddes', 'Gabriel C. Brown', 'Sigourney Weaver', 'Riley Lio', 'David Arnott', 'Veronika Bonell', 'Doug Burch', 'Cathy Cavadini', 'Will Collyer', 'Liza Seneca', 'Judi M. Durand', 'Deb Fink', 'Aaron Fors', 'Willow Geer', 'Carter Hastings', 'Aaron Hendry', 'Andy Hirsch', 'Barbara Harris', 'Dara Iruka', 'Molly Jackson', 'Daniella Jones', 'Carlyle King', 'Jeremy Maxwell', 'Daniel Edward Mora', 'Dylan Naber', 'Jason Pace', 'Carrie Paff', 'Paige Nan Pollack', 'Alex Puccinelli', 'David J. Randolph', 'Terrell Ransom Jr.', 'Emma Shannon', 'Gunnar Sizemore', 'Regina Taufen', 'Nancy Truman', 'Andreana Weiner', 'Ashlyn Faith Williams', 'Dashell Zamm']",3.25,nan,"['Adventure', 'Comedy', 'Animation', 'Family']",97,['USA'],English,['English'],Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,"['Pixar', 'Walt Disney Pictures']",1496934,111772,214637,349,3445,11314,11917,58902,67732,205878,134477,138848,23669,52653,708835,https://letterboxd.com/film/finding-dory/,https://letterboxd.com//harinef/films/page/5/
